"SYNC","Synacor, Inc.","2.5","$96.72M","2012","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/sync",
"SYNL","Synalloy Corporation","12.7","$110.85M","n/a","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/synl",
"SYNA","Synaptics Incorporated","38.91","$1.32B","2002","Technology","Semiconductors","http://www.nasdaq.com/symbol/syna",
"SNCR","Synchronoss Technologies, Inc.","9.26","$439.99M","2006","Technology","EDP Services","http://www.nasdaq.com/symbol/sncr",
"SNDX","Syndax Pharmaceuticals, Inc.","8.4","$204.88M","2016","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/sndx",
"SGYP","Synergy Pharmaceuticals, Inc.","1.88","$422.92M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/sgyp",
"SYBX","Synlogic, Inc.","11.21","$182.56M","2015","n/a","n/a","http://www.nasdaq.com/symbol/sybx",
"SNPS","Synopsys, Inc.","90.51","$13.62B","1992","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/snps",
"SYNT","Syntel, Inc.","25.68","$2.13B","1997","Technology","EDP Services","http://www.nasdaq.com/symbol/synt",
"SES","Synthesis Energy Systems, Inc.","3.03","$4.14M","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/ses",
"SYPR","Sypris Solutions, Inc.","1.53","$32.78M","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/sypr",
"SYRS","Syros Pharmaceuticals, Inc.","12.37","$325.29M","2016","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/syrs",
"TROW","T. Rowe Price Group, Inc.","102.75","$24.9B","1986","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/trow",
"TTOO","T2 Biosystems, Inc.","4","$143.3M","2014","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/ttoo",
"TRHC","Tabula Rasa HealthCare, Inc.","28.6","$510.48M","2016","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/trhc",
"TCMD","Tactile Systems Technology, Inc.","27.53","$487.33M","2016","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/tcmd",
"TAIT","Taitron Components Incorporated","1.6901","$9.42M","1995","Consumer Non-Durables","Electronic Components","http://www.nasdaq.com/symbol/tait",
"TTWO","Take-Two Interactive Software, Inc.","106.81","$12.18B","1997","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/ttwo",
"TLND","Talend S.A.","41.46","$1.21B","2016","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/tlnd",
"TNDM","Tandem Diabetes Care, Inc.","2.4","$24.28M","2013","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/tndm",
"TLF","Tandy Leather Factory, Inc.","7.55","$70M","n/a","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/tlf",
"TANH","Tantech Holdings Ltd.","2.75","$78.93M","2015","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/tanh",
"TPIV","TapImmune Inc.","3.07","$32.35M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/tpiv",
"TEDU","Tarena International, Inc.","13.28","$752.42M","2014","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/tedu",
"TATT","TAT Technologies Ltd.","10.85","$96M","n/a","Capital Goods","Aerospace","http://www.nasdaq.com/symbol/tatt",
"TAYD","Taylor Devices, Inc.","12.319","$42.57M","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/tayd",
"CGBD","TCG BDC, Inc.","18.44","$1.15B","2017","n/a","n/a","http://www.nasdaq.com/symbol/cgbd",
"TCPC","TCP Capital Corp.","15.87","$933.03M","2012","n/a","n/a","http://www.nasdaq.com/symbol/tcpc",
"AMTD","TD Ameritrade Holding Corporation","52.75","$29.91B","1997","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/amtd",
"PETZ","TDH Holdings, Inc.","6.69","$61.72M","2017","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/petz",
"TECD","Tech Data Corporation","96.66","$3.69B","1986","Technology","Retail: Computer Software & Peripheral Equipment","http://www.nasdaq.com/symbol/tecd",
"TCCO","Technical Communications Corporation","6.35","$11.68M","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/tcco",
"TTGT","TechTarget, Inc.","13.71","$378.36M","2007","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/ttgt",
"TGLS","Tecnoglass Inc.","7.39","$253.08M","2012","Consumer Durables","Electronic Components","http://www.nasdaq.com/symbol/tgls",
"TGEN","Tecogen Inc.","2.79","$68.98M","2014","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/tgen",
"TNAV","Telenav, Inc.","4.85","$214.91M","2010","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/tnav",
"TTEC","TeleTech Holdings, Inc.","39.85","$1.83B","1996","Technology","Professional Services","http://www.nasdaq.com/symbol/ttec",
"TLGT","Teligent, Inc.","3.82","$203.99M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/tlgt",
"TELL","Tellurian Inc.","9.85","$2.1B","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/tell",
"TENX","Tenax Therapeutics, Inc.","0.38","$10.73M","n/a","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/tenx",
"GLBL","TerraForm Global, Inc.","5.05","$875.89M","2015","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/glbl",
"TERP","TerraForm Power, Inc.","11.37","$1.69B","2014","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/terp",
"TBNK","Territorial Bancorp Inc.","30.46","$300.96M","2009","Finance","Savings Institutions","http://www.nasdaq.com/symbol/tbnk",
"TSRO","TESARO, Inc.","84.39","$4.59B","2012","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/tsro",
"TESO","Tesco Corporation","4.075","$190.53M","n/a","Energy","Metal Fabrications","http://www.nasdaq.com/symbol/teso",
"TSLA","Tesla, Inc. ","315.13","$52.96B","2010","Capital Goods","Auto Manufacturing","http://www.nasdaq.com/symbol/tsla",
"TESS","TESSCO Technologies Incorporated","17.85","$149.55M","1994","Consumer Non-Durables","Electronic Components","http://www.nasdaq.com/symbol/tess",
"TTEK","Tetra Tech, Inc.","48.35","$2.69B","1991","Consumer Services","Military/Government/Technical","http://www.nasdaq.com/symbol/ttek",
"TTPH","Tetraphase Pharmaceuticals, Inc.","6.15","$316.2M","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ttph",
"TCBI","Texas Capital Bancshares, Inc.","90.2","$4.48B","2003","Finance","Major Banks","http://www.nasdaq.com/symbol/tcbi",
"TCBIL","Texas Capital Bancshares, Inc.","25.3553","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/tcbil",
"TCBIP","Texas Capital Bancshares, Inc.","25.435","$152.61M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/tcbip",
"TCBIW","Texas Capital Bancshares, Inc.","68.2636","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/tcbiw",
"TXN","Texas Instruments Incorporated","98.02","$96.6B","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/txn",
"TXRH","Texas Roadhouse, Inc.","51.46","$3.66B","2004","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/txrh",
"TFSL","TFS Financial Corporation","15.25","$4.29B","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/tfsl",
"TGTX","TG Therapeutics, Inc.","8.5","$600.54M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/tgtx",
"ANDE","The Andersons, Inc.","32.7","$928.68M","n/a","Consumer Services","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/ande",
"TBBK","The Bancorp, Inc.","9.48","$529.55M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/tbbk",
"BPRN","The Bank of Princeton","34.46","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bprn",
"CG","The Carlyle Group L.P.","22.15","$7.41B","2012","Finance","Investment Managers","http://www.nasdaq.com/symbol/cg",
"TCGP","The Carlyle Group L.P.","25.2","n/a","n/a","Finance","Investment Managers","http://www.nasdaq.com/symbol/tcgp",
"CAKE","The Cheesecake Factory Incorporated","48.49","$2.22B","1992","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/cake",
"CHEF","The Chefs&#39; Warehouse, Inc.","20.6","$547.22M","2011","Consumer Non-Durables","Food Distributors","http://www.nasdaq.com/symbol/chef",
"TCFC","The Community Financial Corporation","36.38","$169.15M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/tcfc",
"DSGX","The Descartes Systems Group Inc.","27.2","$2.09B","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/dsgx",
"DXYN","The Dixie Group, Inc.","3.95","$63.76M","n/a","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/dxyn",
"ENSG","The Ensign Group, Inc.","22.74","$1.16B","2007","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/ensg",
"XONE","The ExOne Company","11.01","$177.91M","2013","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/xone",
"FINL","The Finish Line, Inc.","11.12","$446.96M","1992","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/finl",
"FBMS","The First Bancshares, Inc.","32.75","$366.55M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fbms",
"FLIC","The First of Long Island Corporation","29.35","$722.92M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/flic",
"GT","The Goodyear Tire & Rubber Company","31.75","$7.82B","n/a","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/gt",
"HABT","The Habit Restaurants, Inc.","9.65","$251.14M","2014","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/habt",
"HCKT","The Hackett Group, Inc.","15.61","$447.33M","n/a","Consumer Services","Professional Services","http://www.nasdaq.com/symbol/hckt",
"HAIN","The Hain Celestial Group, Inc.","40.89","$4.24B","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/hain",
"CUBA","The Herzfeld Caribbean Basin Fund, Inc.","7.0951","$43.52M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cuba",
"INTG","The Intergroup Corporation","23.58","$55.64M","n/a","Consumer Services","Building operators","http://www.nasdaq.com/symbol/intg",
"JYNT","The Joint Corp.","5.15","$69.62M","2014","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/jynt",
"KEYW","The KEYW Holding Corporation","5.16","$256.94M","2010","Technology","EDP Services","http://www.nasdaq.com/symbol/keyw",
"KHC","The Kraft Heinz Company","78.48","$95.63B","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/khc",
"OLD","The Long-Term Care ETF","24.8","$2.48M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/old",
"MSG","The Madison Square Garden Company","214.09","$5.04B","2015","Consumer Services","Services-Misc. Amusement & Recreation","http://www.nasdaq.com/symbol/msg",
"MDCO","The Medicines Company","26.21","$1.91B","2000","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/mdco",
"MEET","The Meet Group, Inc.","2.35","$168.74M","n/a","Consumer Services","Advertising","http://www.nasdaq.com/symbol/meet",
"MIK","The Michaels Companies, Inc.","22.2","$4.02B","2014","Consumer Services","Recreational Products/Toys","http://www.nasdaq.com/symbol/mik",
"MIDD","The Middleby Corporation","125.61","$7.02B","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/midd",
"NAVG","The Navigators Group, Inc.","48.55","$1.43B","1986","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/navg",
"SLIM","The Obesity ETF","29.7992","$2.98M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/slim",
"STKS","The ONE Group Hospitality, Inc.","2.41","$65.16M","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/stks",
"ORG","The Organics ETF","33.5944","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/org",
"PCLN","The Priceline Group Inc. ","1719.84","$83.88B","1999","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/pcln",
"PRSC","The Providence Service Corporation","58.18","$774.11M","2003","Consumer Services","Transportation Services","http://www.nasdaq.com/symbol/prsc",
"RMR","The RMR Group Inc.","59.6","$1.85B","n/a","Consumer Services","Professional Services","http://www.nasdaq.com/symbol/rmr",
"SMPL","The Simply Good Foods Company","13.42","$947.22M","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/smpl",
"SMPLW","The Simply Good Foods Company","3.25","n/a","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/smplw",
"TSG","The Stars Group Inc.","23.85","$3.52B","n/a","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/tsg",
"TTD","The Trade Desk, Inc.","45.25","$1.86B","2016","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/ttd",
"ULTI","The Ultimate Software Group, Inc.","213.88","$6.39B","1998","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/ulti",
"YORW","The York Water Company","34.55","$444.33M","n/a","Public Utilities","Water Supply","http://www.nasdaq.com/symbol/yorw",
"NCTY","The9 Limited","0.6905","$16.51M","2004","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/ncty",
"TXMD","TherapeuticsMD, Inc.","6.26","$1.35B","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/txmd",
"TRPX","Therapix Biosciences Ltd.","5.3497","$18.5M","2017","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/trpx",
"TBPH","Theravance Biopharma, Inc.","26.68","$1.44B","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/tbph",
"TST","TheStreet, Inc.","1.5","$73.52M","n/a","Consumer Services","Newspapers/Magazines","http://www.nasdaq.com/symbol/tst",
"TCRD","THL Credit, Inc.","9.55","$312.03M","2010","n/a","n/a","http://www.nasdaq.com/symbol/tcrd",
"TICC","TICC Capital Corp.","6.18","$318.14M","2003","n/a","n/a","http://www.nasdaq.com/symbol/ticc",
"TICCL","TICC Capital Corp.","26.243","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ticcl",
"TIG","TiGenix","22.61","$124.03B","2016","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/tig",
"TTS","Tile Shop Hldgs, Inc.","9.2","$479.85M","n/a","Consumer Services","Home Furnishings","http://www.nasdaq.com/symbol/tts",
"TIL","Till Capital Ltd.","4.4317","$14.85M","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/til",
"TSBK","Timberland Bancorp, Inc.","27.12","$199.63M","n/a","Finance","Banks","http://www.nasdaq.com/symbol/tsbk",
"TNTR","Tintri, Inc.","5.3","$166.02M","2017","Technology","EDP Services","http://www.nasdaq.com/symbol/tntr",
"TIPT","Tiptree Inc.","6.2","$234.7M","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/tipt",
"TITN","Titan Machinery Inc.","21.98","$484.24M","2007","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/titn",
"TTNP","Titan Pharmaceuticals, Inc.","1.5","$31.81M","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/ttnp",
"TVTY","Tivity Health, Inc.","35.55","$1.41B","n/a","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/tvty",
"TIVO","TiVo Corporation","16","$1.95B","n/a","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/tivo",
"TMUS","T-Mobile US, Inc.","62.54","$52.03B","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/tmus",
"TMUSP","T-Mobile US, Inc.","100.82","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/tmusp",
"TOCA","Tocagen Inc.","10.78","$213.55M","2017","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/toca",
"TNXP","Tonix Pharmaceuticals Holding Corp.","3.82","$29.91M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/tnxp",
"TISA","Top Image Systems, Ltd.","1.05","$18.83M","1996","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/tisa",
"TOPS","TOP Ships Inc.","0.4305","$12.44M","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/tops",
"TORM          ","TOR Minerals International Inc","5.45","$19.3M","1988","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/torm",
"TRCH","Torchlight Energy Resources, Inc.","1.14","$68.64M","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/trch",
"TSEM","Tower Semiconductor Ltd.","33.25","$3.26B","1994","Technology","Semiconductors","http://www.nasdaq.com/symbol/tsem",
"CLUB","Town Sports International Holdings, Inc.","5.85","$156.08M","2006","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/club",
"TOWN","Towne Bank","32.65","$2.04B","n/a","n/a","n/a","http://www.nasdaq.com/symbol/town",
"TPIC","TPI Composites, Inc.","17.88","$608.1M","2016","Energy","Industrial Machinery/Components","http://www.nasdaq.com/symbol/tpic",
"TCON","TRACON Pharmaceuticals, Inc.","3","$52.54M","2015","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/tcon",
"TSCO","Tractor Supply Company","67.66","$8.5B","1994","Consumer Services","RETAIL: Building Materials","http://www.nasdaq.com/symbol/tsco",
"TWMC","Trans World Entertainment Corp.","1.8","$65.01M","n/a","Consumer Services","Consumer Electronics/Video Chains","http://www.nasdaq.com/symbol/twmc",
"TACT","TransAct Technologies Incorporated","13.4","$98.7M","1996","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/tact",
"TRNS","Transcat, Inc.","13.6","$97.13M","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/trns",
"TGA","TransGlobe Energy Corporation","1.34","$96.76M","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/tga",
"TA","TravelCenters of America LLC","4.35","$171.9M","n/a","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/ta",
"TANNI","TravelCenters of America LLC","24.95","n/a","n/a","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/tanni",
"TANNL","TravelCenters of America LLC","24.56","n/a","n/a","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/tannl",
"TANNZ","TravelCenters of America LLC","24.85","n/a","n/a","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/tannz",
"TZOO","Travelzoo","6.05","$75.39M","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/tzoo",
"TRMT","Tremont Mortgage Trust","14.95","$46.35M","2017","n/a","n/a","http://www.nasdaq.com/symbol/trmt",
"TRVN","Trevena, Inc.","1.52","$94.7M","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/trvn",
"TCBK","TriCo Bancshares","41.64","$955.28M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/tcbk",
"TRIL","Trillium Therapeutics Inc.","11.25","$143.38M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/tril",
"TRS","TriMas Corporation","26.25","$1.2B","2007","Capital Goods","Industrial Specialties","http://www.nasdaq.com/symbol/trs",
"TRMB","Trimble Inc.","41.21","$10.38B","1990","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/trmb",
"TRIB","Trinity Biotech plc","4.87","$117.08M","1992","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/trib",
"TRIP","TripAdvisor, Inc.","34.5","$4.79B","n/a","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/trip",
"TSC","TriState Capital Holdings, Inc.","23.4","$670.24M","2013","Finance","Major Banks","http://www.nasdaq.com/symbol/tsc",
"TBK","Triumph Bancorp, Inc.","32.45","$675.64M","2014","Finance","Major Banks","http://www.nasdaq.com/symbol/tbk",
"TRVG","trivago N.V.","6.6","$2.31B","2016","Technology","EDP Services","http://www.nasdaq.com/symbol/trvg",
"TRNC","tronc, Inc.","17.3","$581.25M","n/a","Consumer Services","Newspapers/Magazines","http://www.nasdaq.com/symbol/trnc",
"TROV","TrovaGene, Inc.","0.5","$19.05M","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/trov",
"TRUE","TrueCar, Inc.","11.73","$1.17B","2014","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/true",
"THST","Truett-Hurst, Inc.","1.95","$8.7M","2013","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/thst",
"TRUP","Trupanion, Inc.","29.75","$893.68M","n/a","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/trup",
"TRST","TrustCo Bank Corp NY","9.05","$869.77M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/trst",
"TRMK","Trustmark Corporation","32.93","$2.23B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/trmk",
"TSRI","TSR, Inc.","5.9","$11.58M","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/tsri",
"TTMI","TTM Technologies, Inc.","15.61","$1.59B","2000","Technology","Electrical Products","http://www.nasdaq.com/symbol/ttmi",
"TCX","Tucows Inc.","61.1","$646.3M","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/tcx",
"TUES","Tuesday Morning Corp.","2.8","$128.35M","1999","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/tues",
"TOUR","Tuniu Corporation","7.61","$962.59M","2014","Consumer Services","Transportation Services","http://www.nasdaq.com/symbol/tour",
"HEAR","Turtle Beach Corporation","0.496","$24.5M","n/a","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/hear",
"FOX","Twenty-First Century Fox, Inc.","32.97","$61.08B","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/fox",
"FOXA","Twenty-First Century Fox, Inc.","33.3","$40.66B","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/foxa",
"TWIN","Twin Disc, Incorporated","26.41","$306.15M","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/twin",
"TRCB","Two River Bancorp","18.15","$153.49M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/trcb",
"TYME","Tyme Technologies, Inc.","3.84","$342.99M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/tyme",
"USCR","U S Concrete, Inc.","85.25","$1.42B","n/a","Capital Goods","Building Materials","http://www.nasdaq.com/symbol/uscr",
"PRTS","U.S. Auto Parts Network, Inc.","2.08","$73.9M","2007","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/prts",
"USEG","U.S. Energy Corp.","1.26","$7.54M","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/useg",
"GROW","U.S. Global Investors, Inc.","3.95","$59.91M","n/a","Finance","Investment Managers","http://www.nasdaq.com/symbol/grow",
"USAU","U.S. Gold Corp.","1.31","$18.48M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/usau",
"UBNT","Ubiquiti Networks, Inc.","65.84","$5.13B","2011","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/ubnt",
"UFPT","UFP Technologies, Inc.","27.4","$199.13M","1993","Capital Goods","Containers/Packaging","http://www.nasdaq.com/symbol/ufpt",
"ULTA","Ulta Beauty, Inc.","224.54","$13.7B","2007","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/ulta",
"UCTT","Ultra Clean Holdings, Inc.","21.06","$708.19M","2004","Technology","Semiconductors","http://www.nasdaq.com/symbol/uctt",
"UPL","Ultra Petroleum Corp.","9.15","$1.8B","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/upl",
"RARE","Ultragenyx Pharmaceutical Inc.","45.57","$1.94B","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/rare",
"ULBI","Ultralife Corporation","6.2","$96.89M","1992","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/ulbi",
"UMBF","UMB Financial Corporation","73.26","$3.65B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/umbf",
"UMPQ","Umpqua Holdings Corporation","21.23","$4.68B","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/umpq",
"UNAM","Unico American Corporation","9.3","$49.36M","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/unam",
"UBSH","Union Bankshares Corporation","36.54","$1.6B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ubsh",
"UNB","Union Bankshares, Inc.","50.6","$225.8M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/unb",
"QURE","uniQure N.V.","17.82","$548.86M","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/qure",
"UBCP","United Bancorp, Inc.","12.15","$66.04M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ubcp",
"UBOH","United Bancshares, Inc.","22.15","$72.38M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/uboh",
"UBSI","United Bankshares, Inc.","35","$3.67B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ubsi",
"UCBA","United Community Bancorp","23.25","$97.68M","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/ucba",
"UCBI","United Community Banks, Inc.","28.11","$2.18B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ucbi",
"UCFC","United Community Financial Corp.","9.55","$475.3M","n/a","Finance","Banks","http://www.nasdaq.com/symbol/ucfc",
"UBNK","United Financial Bancorp, Inc. ","17.94","$912.27M","n/a","Finance","Banks","http://www.nasdaq.com/symbol/ubnk",
"UFCS","United Fire Group, Inc","46.64","$1.16B","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/ufcs",
"UIHC","United Insurance Holdings Corp.","16.44","$702.87M","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/uihc",
"UNFI","United Natural Foods, Inc.","49.75","$2.53B","1996","Consumer Non-Durables","Food Distributors","http://www.nasdaq.com/symbol/unfi",
"UBFO","United Security Bancshares","10.9","$184.05M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ubfo",
"USLM","United States Lime & Minerals, Inc.","82.68","$461.08M","n/a","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","http://www.nasdaq.com/symbol/uslm",
"UTHR","United Therapeutics Corporation","136.21","$5.89B","1999","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/uthr",
"UG","United-Guardian, Inc.","19.45","$89.36M","n/a","Consumer Non-Durables","Package Goods/Cosmetics","http://www.nasdaq.com/symbol/ug",
"UNIT","Uniti Group Inc.","17.02","$2.99B","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/unit",
"UNTY","Unity Bancorp, Inc.","20.25","$214.73M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/unty",
"OLED","Universal Display Corporation","172.7","$8.12B","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/oled",
